CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2025,CA-507,Native Hawaiian or Pacific Islander,Alone,12
2025,CA-507,Native Hawaiian or Pacific Islander,Alone or In Combination,26
2025,CA-507,Native Hawaiian or Pacific Islander,In_Combination,14
2025,CA-507,White,Alone,700
2025,CA-507,White,Alone or In Combination,939
2025,CA-507,White,In_Combination,239
2025,CA-508,"American Indian, Alaska Native, or Indigenous",Alone,36
2025,CA-508,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,158
2025,CA-508,"American Indian, Alaska Native, or Indigenous",In_Combination,122
2025,CA-508,Asian or Asian American,Alone,12
2025,CA-508,Asian or Asian American,Alone or In Combination,24
2025,CA-508,Asian or Asian American,In_Combination,12
2025,CA-508,"Black, African American or African",Alone,107
2025,CA-508,"Black, African American or African",Alone or In Combination,147
2025,CA-508,"Black, African American or African",In_Combination,40
2025,CA-508,Hispanic/Latina/e/o,Alone,603
2025,CA-508,Hispanic/Latina/e/o,Alone or In Combination,1046
2025,CA-508,Hispanic/Latina/e/o,In_Combination,443
2025,CA-508,Middle Eastern or North African,Alone,*
2025,CA-508,Middle Eastern or North African,Alone or In Combination,*
2025,CA-508,Middle Eastern or North African,In_Combination,*
2025,CA-508,Native Hawaiian or Pacific Islander,Alone,*
2025,CA-508,Native Hawaiian or Pacific Islander,Alone or In Combination,17
2025,CA-508,Native Hawaiian or Pacific Islander,In_Combination,*
2025,CA-508,White,Alone,925
2025,CA-508,White,Alone or In Combination,1363
2025,CA-508,White,In_Combination,438
2025,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,78
2025,CA-509,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,138
2025,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,60
2025,CA-509,Asian or Asian American,Alone,*
2025,CA-509,Asian or Asian American,Alone or In Combination,*
2025,CA-509,Asian or Asian American,In_Combination,*
2025,CA-509,"Black, African American or African",Alone,34
2025,CA-509,"Black, African American or African",Alone or In Combination,56
2025,CA-509,"Black, African American or African",In_Combination,22
2025,CA-509,Hispanic/Latina/e/o,Alone,77
2025,CA-509,Hispanic/Latina/e/o,Alone or In Combination,193
2025,CA-509,Hispanic/Latina/e/o,In_Combination,116
2025,CA-509,Middle Eastern or North African,Alone,*
2025,CA-509,Middle Eastern or North African,Alone or In Combination,*
2025,CA-509,Middle Eastern or North African,In_Combination,*
2025,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2025,CA-509,Native Hawaiian or Pacific Islander,Alone or In Combination,13
2025,CA-509,Native Hawaiian or Pacific Islander,In_Combination,*
2025,CA-509,White,Alone,710
2025,CA-509,White,Alone or In Combination,835
2025,CA-509,White,In_Combination,125
2025,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,84
2025,CA-510,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,382
2025,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,298
2025,CA-510,Asian or Asian American,Alone,91
2025,CA-510,Asian or Asian American,Alone or In Combination,229
2025,CA-510,Asian or Asian American,In_Combination,138
2025,CA-510,"Black, African American or African",Alone,704
2025,CA-510,"Black, African American or African",Alone or In Combination,1052
2025,CA-510,"Black, African American or African",In_Combination,348
2025,CA-510,Hispanic/Latina/e/o,Alone,1543
2025,CA-510,Hispanic/Latina/e/o,Alone or In Combination,2731
2025,CA-510,Hispanic/Latina/e/o,In_Combination,1188
2025,CA-510,Middle Eastern or North African,Alone,24
2025,CA-510,Middle Eastern or North African,Alone or In Combination,46
2025,CA-510,Middle Eastern or North African,In_Combination,22
2025,CA-510,Native Hawaiian or Pacific Islander,Alone,53
2025,CA-510,Native Hawaiian or Pacific Islander,Alone or In Combination,120
2025,CA-510,Native Hawaiian or Pacific Islander,In_Combination,67
2025,CA-510,White,Alone,2216
2025,CA-510,White,Alone or In Combination,3427
2025,CA-510,White,In_Combination,1211
2025,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,64
2025,CA-511,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,367
2025,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,303
2025,CA-511,Asian or Asian American,Alone,333
2025,CA-511,Asian or Asian American,Alone or In Combination,597
2025,CA-511,Asian or Asian American,In_Combination,264
2025,CA-511,"Black, African American or African",Alone,3456
2025,CA-511,"Black, African American or African",Alone or In Combination,4209
2025,CA-511,"Black, African American or African",In_Combination,753
2025,CA-511,Hispanic/Latina/e/o,Alone,1995
2025,CA-511,Hispanic/Latina/e/o,Alone or In Combination,3967
2025,CA-511,Hispanic/Latina/e/o,In_Combination,1972
2025,CA-511,Middle Eastern or North African,Alone,37
2025,CA-511,Middle Eastern or North African,Alone or In Combination,40
2025,CA-511,Middle Eastern or North African,In_Combination,*
2025,CA-511,Native Hawaiian or Pacific Islander,Alone,77
2025,CA-511,Native Hawaiian or Pacific Islander,Alone or In Combination,219
2025,CA-511,Native Hawaiian or Pacific Islander,In_Combination,142
2025,CA-511,White,Alone,2235
2025,CA-511,White,Alone or In Combination,4084
2025,CA-511,White,In_Combination,1849
2025,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,39
2025,CA-512,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,163
2025,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,124
2025,CA-512,Asian or Asian American,Alone,254
2025,CA-512,Asian or Asian American,Alone or In Combination,304
2025,CA-512,Asian or Asian American,In_Combination,50
2025,CA-512,"Black, African American or African",Alone,682
2025,CA-512,"Black, African American or African",Alone or In Combination,780
2025,CA-512,"Black, African American or African",In_Combination,98
2025,CA-512,Hispanic/Latina/e/o,Alone,1050
2025,CA-512,Hispanic/Latina/e/o,Alone or In Combination,2230
2025,CA-512,Hispanic/Latina/e/o,In_Combination,1180
2025,CA-512,Middle Eastern or North African,Alone,59
2025,CA-512,Middle Eastern or North African,Alone or In Combination,67
2025,CA-512,Middle Eastern or North African,In_Combination,*
2025,CA-512,Native Hawaiian or Pacific Islander,Alone,294
2025,CA-512,Native Hawaiian or Pacific Islander,Alone or In Combination,344
2025,CA-512,Native Hawaiian or Pacific Islander,In_Combination,50
2025,CA-512,White,Alone,1370
2025,CA-512,White,Alone or In Combination,2487
2025,CA-512,White,In_Combination,1117
2025,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,105
2025,CA-513,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,314
2025,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,209
2025,CA-513,Asian or Asian American,Alone,28
2025,CA-513,Asian or Asian American,Alone or In Combination,64
2025,CA-513,Asian or Asian American,In_Combination,36
2025,CA-513,"Black, African American or African",Alone,585
2025,CA-513,"Black, African American or African",Alone or In Combination,755
2025,CA-513,"Black, African American or African",In_Combination,170
2025,CA-513,Hispanic/Latina/e/o,Alone,2106
2025,CA-513,Hispanic/Latina/e/o,Alone or In Combination,3781
2025,CA-513,Hispanic/Latina/e/o,In_Combination,1675
2025,CA-513,Middle Eastern or North African,Alone,*
2025,CA-513,Middle Eastern or North African,Alone or In Combination,*
2025,CA-513,Middle Eastern or North African,In_Combination,*
2025,CA-513,Native Hawaiian or Pacific Islander,Alone,16
2025,CA-513,Native Hawaiian or Pacific Islander,Alone or In Combination,50
2025,CA-513,Native Hawaiian or Pacific Islander,In_Combination,34
2025,CA-513,White,Alone,1872
2025,CA-513,White,Alone or In Combination,3425
2025,CA-513,White,In_Combination,1553
2025,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,314
2025,CA-514,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,648
2025,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,334
2025,CA-514,Asian or Asian American,Alone,298
2025,CA-514,Asian or Asian American,Alone or In Combination,342
2025,CA-514,Asian or Asian American,In_Combination,44
2025,CA-514,"Black, African American or African",Alone,2261
2025,CA-514,"Black, African American or African",Alone or In Combination,2587
2025,CA-514,"Black, African American or African",In_Combination,326
2025,CA-514,Hispanic/Latina/e/o,Alone,3778
2025,CA-514,Hispanic/Latina/e/o,Alone or In Combination,6050
2025,CA-514,Hispanic/Latina/e/o,In_Combination,2272
2025,CA-514,Middle Eastern or North African,Alone,39
2025,CA-514,Middle Eastern or North African,Alone or In Combination,46
2025,CA-514,Middle Eastern or North African,In_Combination,*
2025,CA-514,Native Hawaiian or Pacific Islander,Alone,56
2025,CA-514,Native Hawaiian or Pacific Islander,Alone or In Combination,110
2025,CA-514,Native Hawaiian or Pacific Islander,In_Combination,54
2025,CA-514,White,Alone,3139
2025,CA-514,White,Alone or In Combination,5194
2025,CA-514,White,In_Combination,2055
2025,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,67
2025,CA-515,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,210
2025,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,143
2025,CA-515,Asian or Asian American,Alone,37
2025,CA-515,Asian or Asian American,Alone or In Combination,69
2025,CA-515,Asian or Asian American,In_Combination,32
2025,CA-515,"Black, African American or African",Alone,276
2025,CA-515,"Black, African American or African",Alone or In Combination,392
2025,CA-515,"Black, African American or African",In_Combination,116
2025,CA-515,Hispanic/Latina/e/o,Alone,158
2025,CA-515,Hispanic/Latina/e/o,Alone or In Combination,465
2025,CA-515,Hispanic/Latina/e/o,In_Combination,307
2025,CA-515,Middle Eastern or North African,Alone,17
2025,CA-515,Middle Eastern or North African,Alone or In Combination,26
2025,CA-515,Middle Eastern or North African,In_Combination,*
2025,CA-515,Native Hawaiian or Pacific Islander,Alone,29
2025,CA-515,Native Hawaiian or Pacific Islander,Alone or In Combination,59
2025,CA-515,Native Hawaiian or Pacific Islander,In_Combination,30
2025,CA-515,White,Alone,1751
2025,CA-515,White,Alone or In Combination,2152
2025,CA-515,White,In_Combination,401
2025,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,145
2025,CA-516,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,293
2025,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,148
2025,CA-516,Asian or Asian American,Alone,38
2025,CA-516,Asian or Asian American,Alone or In Combination,49
2025,CA-516,Asian or Asian American,In_Combination,11
2025,CA-516,"Black, African American or African",Alone,93
2025,CA-516,"Black, African American or African",Alone or In Combination,166
2025,CA-516,"Black, African American or African",In_Combination,73
2025,CA-516,Hispanic/Latina/e/o,Alone,89
2025,CA-516,Hispanic/Latina/e/o,Alone or In Combination,216
2025,CA-516,Hispanic/Latina/e/o,In_Combination,127
2025,CA-516,Middle Eastern or North African,Alone,*
2025,CA-516,Middle Eastern or North African,Alone or In Combination,*
2025,CA-516,Middle Eastern or North African,In_Combination,*
2025,CA-516,Native Hawaiian or Pacific Islander,Alone,23
2025,CA-516,Native Hawaiian or Pacific Islander,Alone or In Combination,45
2025,CA-516,Native Hawaiian or Pacific Islander,In_Combination,22
2025,CA-516,White,Alone,1706
2025,CA-516,White,Alone or In Combination,1958
2025,CA-516,White,In_Combination,252
2025,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,16
2025,CA-517,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,88
2025,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,72
2025,CA-517,Asian or Asian American,Alone,*
2025,CA-517,Asian or Asian American,Alone or In Combination,14
2025,CA-517,Asian or Asian American,In_Combination,*
2025,CA-517,"Black, African American or African",Alone,72
2025,CA-517,"Black, African American or African",Alone or In Combination,93
2025,CA-517,"Black, African American or African",In_Combination,21
2025,CA-517,Hispanic/Latina/e/o,Alone,219
2025,CA-517,Hispanic/Latina/e/o,Alone or In Combination,473
2025,CA-517,Hispanic/Latina/e/o,In_Combination,254
2025,CA-517,Middle Eastern or North African,Alone,*
2025,CA-517,Middle Eastern or North African,Alone or In Combination,*
2025,CA-517,Middle Eastern or North African,In_Combination,*
2025,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2025,CA-517,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2025,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2025,CA-517,White,Alone,437
2025,CA-517,White,Alone or In Combination,659
2025,CA-517,White,In_Combination,222
2025,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,48
2025,CA-518,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,153
2025,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,105
2025,CA-518,Asian or Asian American,Alone,93
2025,CA-518,Asian or Asian American,Alone or In Combination,147
2025,CA-518,Asian or Asian American,In_Combination,54
2025,CA-518,"Black, African American or African",Alone,1395
2025,CA-518,"Black, African American or African",Alone or In Combination,1574
2025,CA-518,"Black, African American or African",In_Combination,179
2025,CA-518,Hispanic/Latina/e/o,Alone,384
2025,CA-518,Hispanic/Latina/e/o,Alone or In Combination,662
2025,CA-518,Hispanic/Latina/e/o,In_Combination,278
2025,CA-518,Middle Eastern or North African,Alone,*
2025,CA-518,Middle Eastern or North African,Alone or In Combination,*
2025,CA-518,Middle Eastern or North African,In_Combination,*
2025,CA-518,Native Hawaiian or Pacific Islander,Alone,59
2025,CA-518,Native Hawaiian or Pacific Islander,Alone or In Combination,105
2025,CA-518,Native Hawaiian or Pacific Islander,In_Combination,46
2025,CA-518,White,Alone,909
2025,CA-518,White,Alone or In Combination,1238
2025,CA-518,White,In_Combination,329
2025,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,158
2025,CA-519,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,469
2025,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,311
2025,CA-519,Asian or Asian American,Alone,66
2025,CA-519,Asian or Asian American,Alone or In Combination,107
2025,CA-519,Asian or Asian American,In_Combination,41
2025,CA-519,"Black, African American or African",Alone,376
2025,CA-519,"Black, African American or African",Alone or In Combination,615
2025,CA-519,"Black, African American or African",In_Combination,239
2025,CA-519,Hispanic/Latina/e/o,Alone,260
2025,CA-519,Hispanic/Latina/e/o,Alone or In Combination,826
2025,CA-519,Hispanic/Latina/e/o,In_Combination,566
2025,CA-519,Middle Eastern or North African,Alone,*
